commentid,contents,point,username,profile,profileStatus,photoCnt,likeCnt,kakaoMapUserId,photoList,ownerReply,strengths,userCommentCount,userCommentAverageScore,myStorePick,level,date,isMy,isBlock,isEditable,isMyLike,thumbnail,booking,target,preprocessed_comment
3664992,훠궈는 언제나 맛있습니다~ 직원분들도 친절해요~,5,여름여름,http://t1.daumcdn.net/local/kakaomapPhoto/profile/52ff5efb2968835f2748b664337c667bae885052?original,S,1,0,746622425,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3cd57ab99c5787d35a80bc56b013b63fdf20e2c7?original', 'near': False}]",{},,576,4.3,False,"{'nowLevel': 60, 'badge': '03'}",2021.05.23.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/3cd57ab99c5787d35a80bc56b013b63fdf20e2c7?original,,0,훠궈는 언제나 맛있습니다 직원분들도 친절해요
3415469,맛도 있고 직원분들 모두 너무 친절하셔용,5,ㅇㅅ,http://t1.daumcdn.net/local/kakaomapPhoto/profile/eb8b66fbaab5038b6445431f408eb32baf2f8399?original,S,0,0,370424002,[],{},,4,2.0,False,"{'nowLevel': 3, 'badge': '01'}",2021.04.10.,False,False,False,False,,,0,맛도 있고 직원분들 모두 너무 친절하셔용
3398442,"훠궈 존맛 ㅠㅠㅠㅠㅠ
종업원들도 다 중국분들이신지 한국어를 
잘 못하시더라구여.. 주문하는데 애좀 먹었지만
그마저도 여행온 기분들어서 괜찮았음 ㅋㅋㅋ

생일이라서 생일 케이크도 불었는데
매장 bgm으로 생일축하노래도 틀어주심ㅋㅋㅋ
생일축하한다면서 비누선물도 주셨음bb

입이 짧은 편인데 여기선 폭식함;
저녁때는 살짝 비싼감이 있으나 
맛보면 후회하지 않을맛임 ㅎ",5,징ㅇ,https://p.kakaocdn.net/th/talkp/wlvUaO0ljd/5CNFzXtVnUYuo9wel3JlOK/qsjj2h_640x640_s.jpg,S,1,0,376581782,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/cbc9109a78baee9ecc4410f5966b0751b3262e16?original', 'near': False}]",{},,784,3.4,False,"{'nowLevel': 69, 'badge': '04'}",2021.04.07.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/cbc9109a78baee9ecc4410f5966b0751b3262e16?original,,0,훠궈 존맛 ㅠㅠㅠㅠㅠ종업원들도 다 중국분들이신지 한국어를 잘 못하시더라구여 주문하는데 애좀 먹었지만그마저도 여행온 기분들어서 괜찮았음 ㅋㅋㅋ생일이라서 생일 케이크도 불었는데매장 으로 생일축하노래도 틀어주심ㅋㅋㅋ생일축하한다면서 비누선물도 주셨음입이 짧은 편인데 여기선 폭식함저녁때는 살짝 비싼감이 있으나 맛보면 후회하지 않을맛임 ㅎ
1212738,토마토탕너무맛있어요,5,🍊,http://t1.daumcdn.net/local/kakaomapPhoto/profile/8c4f564000b6b3e12e36a7ccc55f712f614f7ff9?original,S,0,1,807686923,[],{},,40,4.0,False,"{'nowLevel': 14, 'badge': '02'}",2020.10.03.,False,False,False,False,,,0,토마토탕너무맛있어요
2090919,"또 가고 싶다
",5,김루루,http://t1.daumcdn.net/local/kakaomapPhoto/profile/2c3ee304a9c8afca15d433674c2cc78fc464c339?original,S,0,0,719458259,[],{},,32,4.0,False,"{'nowLevel': 17, 'badge': '02'}",2020.07.14.,False,False,False,False,,,0,또 가고 싶다
2087784,친절하고 맛있어요 친구들이랑 생일때마다 가는곳,5,딩가딩가,,S,0,0,1350789476,[],{},,251,3.9,False,"{'nowLevel': 38, 'badge': '03'}",2020.07.13.,False,False,False,False,,,0,친절하고 맛있어요 친구들이랑 생일때마다 가는곳
2069056,양도 적고 가격이 너무 비싼듯,2,.,http://t1.daumcdn.net/local/kakaomapPhoto/profile/0dfa62013d46793ce8212bb9c5a5e2c3cb7c95b7?original,S,0,1,771385101,[],{},,120,2.8,False,"{'nowLevel': 28, 'badge': '02'}",2020.07.09.,False,False,False,False,,,2,양도 적고 가격이 너무 비싼듯
2058551,마라탕 취향 잘맞는거아니면 진짜오지마세요 직원들도 한국인이 아니라 중국사람이라 말도 잘안통하고 메뉴판도 번역기돌린거같은느낌. 사이드도 뭐없고 메뉴도 한 20분지나서야 갔다주는데 설명도 없음,1,RAFA,http://t1.daumcdn.net/local/kakaomapPhoto/profile/7952026a677baede91b5b06452afc42b6bf7c8a3?original,S,0,2,370156650,[],{},,29,3.5,False,"{'nowLevel': 14, 'badge': '02'}",2020.07.07.,False,False,False,False,,,2,마라탕 취향 잘맞는거아니면 진짜오지마세요 직원들도 한국인이 아니라 중국사람이라 말도 잘안통하고 메뉴판도 번역기돌린거같은느낌 사이드도 뭐없고 메뉴도 한 분지나서야 갔다주는데 설명도 없음
1884362,"상해 하이디라오와 너무 비교됐어요
소스통은 비어 있는 것도 많고
메뉴도 품절이 대다수구요
과일도 너무 많이 없고 ㅠㅠ
엄청 친절하지도 않았습니다ㅠㅠ
",1,김수현,http://k.kakaocdn.net/dn/x76vF/btqyPVdh8eA/28AMgpTgjlM9IVVnMTDMg1/profile_640x640s.jpg,S,0,0,1182427331,[],{},,17,3.5,False,"{'nowLevel': 6, 'badge': '01'}",2020.05.24.,False,False,False,False,,,2,상해 하이디라오와 너무 비교됐어요소스통은 비어 있는 것도 많고메뉴도 품절이 대다수구요과일도 너무 많이 없고 ㅠㅠ엄청 친절하지도 않았습니다ㅠㅠ
1821619,skt 골드 이상 멤버십이면 10프로 할인이니 계산할때 꼭 챙기세요! (계산대에선 먼저 안 알려줌...) 가격은 꽤나 있으나 깔끔하고 서비스가 좋아서 만족스러웠습니다,4,쥬피썬더,http://t1.daumcdn.net/local/kakaomapPhoto/profile/cba778c0fa0cf80171846abaf1ab0f9afd112bf1?original,S,0,0,440013212,[],{},,285,4.0,False,"{'nowLevel': 45, 'badge': '03'}",2020.05.08.,False,False,False,False,,,0, 골드 이상 멤버십이면 프로 할인이니 계산할때 꼭 챙기세요 계산대에선 먼저 안 알려줌 가격은 꽤나 있으나 깔끔하고 서비스가 좋아서 만족스러웠습니다
1796533,오후 11시 반에 갔는데 30분 웨이팅 있다고 해서 기다렸더니 11시 58분에 재료떨어졌다고 나가라고 하는집임 그시간에 지하철타고 건대점 갔으면 기분안상하고 먹었을텐데 도데체 왜 기다리라고하고 가라고 농락한건지 알수가없음 덕분에 다른 음식점들 다끝나서 저녁 못먹음 많이 팔어라 다음부턴 재료소진으로 끝났다고 하지말고 그냥 처음부터 없다고보내시고 기다렷다 기분잡친건 우린데 왜 쨍그랑거리면서 화난거 티내는거? 진짜 대단하다 우리보다 더 늦게온 중국인들은 들여보내는거 같던데 동지애 지렸다 굿,1,..,http://t1.daumcdn.net/local/kakaomapPhoto/profile/a69bdb65ad16d63e52382d84653b3f2834bb9670?original,S,0,1,770134827,[],{},,2,3.0,False,"{'nowLevel': 2, 'badge': '01'}",2020.05.03.,False,False,False,False,,,2,오후 시 반에 갔는데 분 웨이팅 있다고 해서 기다렸더니 시 분에 재료떨어졌다고 나가라고 하는집임 그시간에 지하철타고 건대점 갔으면 기분안상하고 먹었을텐데 도데체 왜 기다리라고하고 가라고 농락한건지 알수가없음 덕분에 다른 음식점들 다끝나서 저녁 못먹음 많이 팔어라 다음부턴 재료소진으로 끝났다고 하지말고 그냥 처음부터 없다고보내시고 기다렷다 기분잡친건 우린데 왜 쨍그랑거리면서 화난거 티내는거 진짜 대단하다 우리보다 더 늦게온 중국인들은 들여보내는거 같던데 동지애 지렸다 굿
1472171,"맛있고 깔끔했어요.
다만, 세트로 안시켰더니 소스랑 디저트는 먹으려면 추가로 인당 2500원인가? 내야한다고 하더라구요. 그런데 조각케이크는 2시반까지였다는 걸 안내 못받아서 못먹었어요........ 적은 금액이 아닌데, 보통 미리 언제까지니까 받아놓으시라고 안내해주시지않나요ㅠㅠ ",2,토순이,http://t1.daumcdn.net/local/kakaomapPhoto/profile/81db86f7ea9185eb0ec8c2be0183002d914d025b?original,S,0,1,773045836,[],{},,281,3.8,False,"{'nowLevel': 36, 'badge': '03'}",2020.01.23.,False,False,False,False,,,2,맛있고 깔끔했어요다만 세트로 안시켰더니 소스랑 디저트는 먹으려면 추가로 인당 원인가 내야한다고 하더라구요 그런데 조각케이크는 시반까지였다는 걸 안내 못받아서 못먹었어요 적은 금액이 아닌데 보통 미리 언제까지니까 받아놓으시라고 안내해주시지않나요ㅠㅠ 
1445558,"깔끔.깨끗.친절.
룸으로 예약했는데
3만원 가격추가된다고 당일에 얘기해주셔서 그냥 홀로 바꿈. 바꾸는데 시간이 좀 소요됨.
일행들은 토마토탕을 제일 괜찮다고했고,
홍탕은 덜맵게했는데도 다들 못먹어서 포기.",3,맛있는게좋아,http://t1.daumcdn.net/local/kakaomapPhoto/profile/c2e7a289296309617ac5798bb1e0f8fff8ac2ac8?original,S,0,1,258636724,[],{},,147,2.9,False,"{'nowLevel': 31, 'badge': '03'}",2020.01.16.,False,False,False,False,,,1,깔끔깨끗친절룸으로 예약했는데만원 가격추가된다고 당일에 얘기해주셔서 그냥 홀로 바꿈 바꾸는데 시간이 좀 소요됨일행들은 토마토탕을 제일 괜찮다고했고홍탕은 덜맵게했는데도 다들 못먹어서 포기
1441934,"친절. 근데 홍탕 넘넘 매워서 울 아빠 배탈남ㅠㅠ 
나는 매운 거 좋아해서 만족",5,.,http://t1.daumcdn.net/local/kakaomapPhoto/profile/23be753effa83aa8df023bfa2482833fd435b8b0?original,S,0,1,815478991,[],{},,91,3.9,False,"{'nowLevel': 30, 'badge': '02'}",2020.01.15.,False,False,False,False,,,0,친절 근데 홍탕 넘넘 매워서 울 아빠 배탈남ㅠㅠ 나는 매운 거 좋아해서 만족
1393103,친절한데 조금 부담스럽긴 해요. 맛은 좋습니다!,4,니니,http://th-p.talk.kakao.co.kr/th/talkp/wk59ASQ0rM/LHiv5zzkcJopHn8ZUytVZK/q6np51.jpg,S,0,0,525015916,[],{},,7,4.1,False,"{'nowLevel': 6, 'badge': '01'}",2020.01.01.,False,False,False,False,,,0,친절한데 조금 부담스럽긴 해요 맛은 좋습니다
1301444,"예전보다 서비스가 좋아진 것 같네요!
응대 잘 해주셔서 편하게 먹고 왔습니다!",5,픽카츄,http://t1.daumcdn.net/local/kakaomapPhoto/profile/86af88251a330535f2ac61321a27c64c27d7fdae?original,S,0,0,525138376,[],{},,11,4.3,False,"{'nowLevel': 8, 'badge': '01'}",2019.12.04.,False,False,False,False,,,0,예전보다 서비스가 좋아진 것 같네요응대 잘 해주셔서 편하게 먹고 왔습니다
1272017,대식가라서 10만 원은 나오기에 깨끗하고 친절한 곳이지만 다시 가기는 어렵네요. ,3,.,http://th-p.talk.kakao.co.kr/th/talkp/wkfCHvGiEs/uPADqtdT5M8QNHlEhnRIGK/pnt6hk.jpg,S,1,0,260487965,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/8a627fe3d47ae032a4df2282eb187eeb946ad904?original', 'near': False}]",{},,148,4.3,False,"{'nowLevel': 33, 'badge': '03'}",2019.11.24.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/8a627fe3d47ae032a4df2282eb187eeb946ad904?original,,1,대식가라서 만 원은 나오기에 깨끗하고 친절한 곳이지만 다시 가기는 어렵네요 
1091229,직원들 너무 친절하고 맛도 좋아요 다른지점보다 홍대가 제일 좋아요,5,ㅤㅤㅤㅤㅤㅤ,http://t1.daumcdn.net/local/kakaomapPhoto/profile/010eb397905080e8b0367a8d77b197c7212a353e?original,S,0,0,975090466,[],{},,57,3.3,False,"{'nowLevel': 20, 'badge': '02'}",2019.09.19.,False,False,False,False,,,0,직원들 너무 친절하고 맛도 좋아요 다른지점보다 홍대가 제일 좋아요
1009450,맛있어요 친절해용,5,치치맘,http://t1.daumcdn.net/local/kakaomapPhoto/profile/77d978350067047c10d41416bdc7e7483d108898?original,S,0,0,1127459954,[],{},,6,3.0,False,"{'nowLevel': 6, 'badge': '01'}",2019.08.19.,False,False,False,False,,,0,맛있어요 친절해용
921947,"너무 맛있고 친절해요.
네일서비스 와 팝콘서비스도 신기합니다.
탕중에 토마토 탕 추천합니다 맵지않고 감칠맛이 나요 마치 김치찌개 느낌 입니다",4,요미,http://t1.daumcdn.net/local/kakaomapPhoto/profile/12d850079bb09e4aa04237927be2b6e8a12e241b?original,S,0,0,494725779,[],{},,68,3.9,False,"{'nowLevel': 22, 'badge': '02'}",2019.07.20.,False,False,False,False,,,0,너무 맛있고 친절해요네일서비스 와 팝콘서비스도 신기합니다탕중에 토마토 탕 추천합니다 맵지않고 감칠맛이 나요 마치 김치찌개 느낌 입니다
911879,친절하시고 맛있어요,5,삐다코코넉,http://th-p.talk.kakao.co.kr/th/talkp/wkEGwDhwIn/yt8QEeM5KhWWSK38qYIE8K/cvfr6c.jpg,S,0,0,474525343,[],{},,4,3.0,False,"{'nowLevel': 5, 'badge': '01'}",2019.07.16.,False,False,False,False,,,0,친절하시고 맛있어요
860354,여기서 처음 훠궈먹어보는 건데 직원분들이 너무 친절하세요! 추천해주신 소스 조합이 너무 맛있었어요. 점심세트로 저렴하게 맛있게 잘 먹었어요 ㅎㅎ 화장실도 깨끗하고 페브리즈랑 각종 용품들이 구비되어있어서 정말 처음부터 끝까지 좋은 서비스를 받는 느낌으로 대만족하고 가요!!!,5,ogap,http://t1.daumcdn.net/local/kakaomapPhoto/profile/774d3dd7859676ddb2cc20b6b58c3f8647df210f?original,S,1,0,293548141,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/6119531e62d3862ead7f027d8c31193aebc59059?original', 'near': False}]",{},,34,3.6,False,"{'nowLevel': 24, 'badge': '02'}",2019.07.01.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/6119531e62d3862ead7f027d8c31193aebc59059?original,,0,여기서 처음 훠궈먹어보는 건데 직원분들이 너무 친절하세요 추천해주신 소스 조합이 너무 맛있었어요 점심세트로 저렴하게 맛있게 잘 먹었어요 ㅎㅎ 화장실도 깨끗하고 페브리즈랑 각종 용품들이 구비되어있어서 정말 처음부터 끝까지 좋은 서비스를 받는 느낌으로 대만족하고 가요
580610,존맛 .....우리가 아는 바로 그맛,5,떠돌이,http://t1.daumcdn.net/local/kakaomapPhoto/profile/ecf6b022997596dc80259baedf0245abe9e0c972?original,S,0,0,497563496,[],{},,88,4.4,False,"{'nowLevel': 24, 'badge': '02'}",2019.05.26.,False,False,False,False,,,0,존맛 우리가 아는 바로 그맛
132070,"쓰촨수도 청두에서 먹었던 그 맛 그대로.
근데 맛이 중요한게 아니라 종업원들이 베스트.
친절 그 자체. 늘 먹고나면 기분 좋아져서 나옴.
한국에서 가장 친절한 레스토랑.",5,"향기로운싸람,,!!~",http://t1.daumcdn.net/local/kakaomapPhoto/profile/c3500d1129ac0bc99d580a6a230fd8f9c38535f8?original,S,0,0,535899069,[],{},,6,2.3,False,"{'nowLevel': 5, 'badge': '01'}",2018.05.22.,False,False,False,False,,,0,쓰촨수도 청두에서 먹었던 그 맛 그대로근데 맛이 중요한게 아니라 종업원들이 베스트친절 그 자체 늘 먹고나면 기분 좋아져서 나옴한국에서 가장 친절한 레스토랑
118475,음식도 맛있고 직원분들 정말 친절하고 센스있고 만족스러운 식사하고 왔습니다!,5,O,http://t1.daumcdn.net/local/kakaomapPhoto/profile/bed05e2fb084616058a8a7e60d3e9ad4d1388bbb?original,S,0,0,524672326,[],{},,75,4.4,False,"{'nowLevel': 27, 'badge': '02'}",2018.05.06.,False,False,False,False,,,0,음식도 맛있고 직원분들 정말 친절하고 센스있고 만족스러운 식사하고 왔습니다
63746,기대 이상으로 친절하신 직원분들 덕분에 편하게 잘 먹었습니다!,4,xxxx,http://t1.daumcdn.net/local/kakaomapPhoto/profile/2843c6048ea633885afb078a7572052b78878baf?original,S,0,0,692612764,[],{},,58,3.4,False,"{'nowLevel': 22, 'badge': '02'}",2018.02.06.,False,False,False,False,,,0,기대 이상으로 친절하신 직원분들 덕분에 편하게 잘 먹었습니다
1083644,탕의 매운맛 조절이 가능했는데 몰랐다ㅠㅠ 고구마당면은 신의 한수! 후식도 최고,4,어쩜,http://th-p.talk.kakao.co.kr/th/talkp/wlatUGDQh4/U07FKRxnMQWiZFKDuPAwX1/f8sd1w.jpg,S,5,0,1083887166,"[{'url': 'https://t1.daumcdn.net/local/review_placeapp/btqifokfcNb_RrSKy52Xd0Rr83oWVAHJWk_img.jpg', 'near': False}, {'url': 'https://t1.daumcdn.net/local/review_placeapp/btqigDmB4YU_WsW1M2Y2WWy2IgDJ3r1K0K_img.jpg', 'near': False}, {'url': 'https://t1.daumcdn.net/local/review_placeapp/btqifWHgzgj_b21kND6Ld3nMvMyO2gbQ91_img.jpg', 'near': False}, {'url': 'https://t1.daumcdn.net/local/review_placeapp/btqignR8HFA_stVPzkqDGGYP4rDzQkOjX0_img.jpg', 'near': False}, {'url': 'https://t1.daumcdn.net/local/review_placeapp/btqigNbr4US_rQHyDBxx7aR2IDUKQFHXk1_img.jpg', 'near': False}]",{},,315,3.8,False,"{'nowLevel': 40, 'badge': '03'}",2017.11.05.,False,False,False,False,https://t1.daumcdn.net/local/review_placeapp/btqifokfcNb_RrSKy52Xd0Rr83oWVAHJWk_img.jpg,,0,탕의 매운맛 조절이 가능했는데 몰랐다ㅠㅠ 고구마당면은 신의 한수 후식도 최고
10753255,빠네는 예나 지금이나 맛있어요,4,나테니얼,http://t1.daumcdn.net/local/kakaomapPhoto/profile/ed96a80b6a35e0f83d0bb3340ad476a2ddc6a81e?original,S,2,0,757586508,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/265c3e97936db931f0c9bb2fbcf576aab0f12543?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/57e2c1fe64833e21291b6519909ea4e6a8e5eb2d?original', 'near': True}]",{},"[{'id': 1, 'name': '가성비'}, {'id': 2, 'name': '친절'}]",279,4.5,False,"{'nowLevel': 47, 'badge': '03'}",2024.08.11.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/265c3e97936db931f0c9bb2fbcf576aab0f12543?original,,0,빠네는 예나 지금이나 맛있어요
10728861,"기대안했는데 맛있었음 분위기랑 인테리어는 좀 그런데 맛으로 승부함 에이드 1+1해서 살구망고 먹었는데 사탕맛임 식전빵은 그저 그랬고 피자는 화덕피자가 아니라서 좀 그랬음. 바질 크림 파스타, 봉골레 파스타, 스테이크, 리조또 먹었는데 다 맛있었음 배불러도 계속 먹게됨",4,놀먹,http://t1.daumcdn.net/local/kakaomapPhoto/profile/e6218977feb6f4042dab930ecba8deb0662f76a5?original,S,2,0,522342265,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/82ba9d2aca08d2bdb9703c676b3a9573cee4a6bf?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/5357ad9eb7cafe1459072ff3e17fbebab6cab272?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",100,3.0,False,"{'nowLevel': 31, 'badge': '03'}",2024.08.08.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/82ba9d2aca08d2bdb9703c676b3a9573cee4a6bf?original,,0,기대안했는데 맛있었음 분위기랑 인테리어는 좀 그런데 맛으로 승부함 에이드 해서 살구망고 먹었는데 사탕맛임 식전빵은 그저 그랬고 피자는 화덕피자가 아니라서 좀 그랬음 바질 크림 파스타 봉골레 파스타 스테이크 리조또 먹었는데 다 맛있었음 배불러도 계속 먹게됨
